"id";"procedure_id";"person_id";"licence_id";"usraxis_id";"fproc";"numproc"
1311;1;1332;2;8;"2023-01-10";66236895
1312;1;1333;2;8;"2023-01-10";66272833
1313;1;1334;2;8;"2023-01-10";66323632
1314;1;1335;3;21;"2023-01-10";64875740
1315;1;1336;2;21;"2023-01-10";65410291
1316;1;1337;2;21;"2023-01-10";65695271
1317;1;1338;2;21;"2023-01-10";65944031
1318;1;1339;2;21;"2023-01-10";66003384
1319;1;1340;2;21;"2023-01-10";66334161
1320;1;1341;2;3;"2023-01-10";64412810
1321;1;1342;1;3;"2023-01-10";64829808
1322;1;1343;1;3;"2023-01-10";64840385
1323;1;1344;2;3;"2023-01-10";64896239
1324;1;1345;2;3;"2023-01-10";64927471
1325;1;1346;2;3;"2023-01-10";65899458
1326;1;1347;2;3;"2023-01-10";65900154
1327;1;1348;5;3;"2023-01-10";65936483
1328;1;1349;2;3;"2023-01-10";65971174
1329;1;1350;3;3;"2023-01-10";65974482
1330;1;1351;2;3;"2023-01-10";65982588
1331;1;1352;2;3;"2023-01-10";65994371
1332;1;1353;2;3;"2023-01-10";66002481
1333;1;1354;2;3;"2023-01-10";66039546
1334;1;1355;5;3;"2023-01-10";66233918
1335;1;1356;2;3;"2023-01-10";66326959
1336;1;1357;2;3;"2023-01-10";66327540
1337;1;1358;2;3;"2023-01-10";66348471
1338;1;1359;2;3;"2023-01-10";66523248
1339;1;1360;1;3;"2023-01-10";66523950
1340;1;1361;1;3;"2023-01-10";66527867
1341;1;1362;2;3;"2023-01-10";66528625
1342;1;1363;2;3;"2023-01-10";66529389
1343;1;1364;3;1;"2023-01-10";62879167
1344;1;1365;2;1;"2023-01-10";63723023
1345;1;1366;2;1;"2023-01-10";64717592
1346;1;1367;2;1;"2023-01-10";64916888
1347;1;1368;3;1;"2023-01-10";64923720
1348;1;1369;2;1;"2023-01-10";64926045
1349;1;1370;5;1;"2023-01-10";65935804
1350;1;1371;5;1;"2023-01-10";65940535
1351;1;1372;2;1;"2023-01-10";65970354
1352;1;1373;1;1;"2023-01-10";65971426
1353;1;1374;1;1;"2023-01-10";66003669
1354;1;1375;2;1;"2023-01-10";66624048
1355;1;1376;5;1;"2023-01-10";66627603
1356;1;1377;2;2;"2023-01-10";63899659
1357;1;1378;1;2;"2023-01-10";63915033
1358;1;1379;2;2;"2023-01-10";64826675
1359;1;1380;2;2;"2023-01-10";64830260
1360;1;1381;2;2;"2023-01-10";64867907
1361;1;1382;1;2;"2023-01-10";65491775
1362;1;1383;2;2;"2023-01-10";65644310
1363;1;1384;2;2;"2023-01-10";65649626
1364;1;1385;2;2;"2023-01-10";66233635
1365;1;1386;2;2;"2023-01-10";66253678
1366;1;1387;2;2;"2023-01-10";66310710
1367;1;1388;2;20;"2023-01-10";64394301
1368;1;1389;3;20;"2023-01-10";64735632
1369;1;1390;3;20;"2023-01-10";64783271
1370;1;1391;2;20;"2023-01-10";64844284
1371;1;1392;2;20;"2023-01-10";65828732
1372;1;1393;2;20;"2023-01-10";65905937
1373;1;1394;5;20;"2023-01-10";65936481
1374;1;1395;2;20;"2023-01-10";65950408
1375;1;1396;3;20;"2023-01-10";65959492
1376;1;1397;2;20;"2023-01-10";65971421
1377;1;1398;5;20;"2023-01-10";66019077
1378;1;1399;2;20;"2023-01-10";66237469
1379;1;1400;2;20;"2023-01-10";66270148
1380;1;1401;2;20;"2023-01-10";66272850
1381;1;1402;2;20;"2023-01-10";66285393
1382;1;1403;3;4;"2023-01-10";56988161
1383;1;1404;2;4;"2023-01-10";62476050
1384;1;1405;2;4;"2023-01-10";62610106
1385;1;1406;2;4;"2023-01-10";63935484
1386;1;1407;2;4;"2023-01-10";63998633
1387;1;1408;2;4;"2023-01-10";64922761
1388;1;1409;3;4;"2023-01-10";65377963
1389;1;1410;2;4;"2023-01-10";65789082
1390;1;1411;2;4;"2023-01-10";65932680
1391;1;1412;5;4;"2023-01-10";65936415
1392;1;1413;2;4;"2023-01-10";65940576
1393;1;1414;1;4;"2023-01-10";65940836
1394;1;1415;2;4;"2023-01-10";65950997
1395;1;1416;3;4;"2023-01-10";65989542
1396;1;1417;2;4;"2023-01-10";66003615
1397;1;1418;5;4;"2023-01-10";66068944
1398;1;1419;2;4;"2023-01-10";66155546
1399;1;1420;3;4;"2023-01-10";66233721
1400;1;1421;2;4;"2023-01-10";66238046
1401;1;1422;2;4;"2023-01-10";66245507
1402;1;1423;2;4;"2023-01-10";66254962
1403;1;1424;2;4;"2023-01-10";66273241
1404;1;1425;2;4;"2023-01-10";66286174
1405;1;1426;2;4;"2023-01-10";66320029
1406;2;1428;2;16;"2023-01-10";53379509
1407;2;1429;2;16;"2023-01-10";61831836
1408;2;1430;2;16;"2023-01-10";63524694
1409;2;1431;2;16;"2023-01-10";64824833
1410;2;1432;3;16;"2023-01-10";64862794
1411;2;1433;2;16;"2023-01-10";64876753
1412;2;1434;2;16;"2023-01-10";64877316
1413;2;1435;2;16;"2023-01-10";64885619
1414;2;1436;2;16;"2023-01-10";64919278
1415;2;1437;2;16;"2023-01-10";64925938
1416;2;1438;2;16;"2023-01-10";64926074
1417;2;1439;2;16;"2023-01-10";64926224
1418;2;1440;2;16;"2023-01-10";65298640
1419;2;1441;2;16;"2023-01-10";65413711
1420;2;1442;2;16;"2023-01-10";65786909
1421;2;1443;2;16;"2023-01-10";65790837
1422;2;1444;2;16;"2023-01-10";65791479
1423;2;1445;2;16;"2023-01-10";65920662
1424;2;1446;1;16;"2023-01-10";65944372
1425;2;1447;2;16;"2023-01-10";65971355
1426;2;1448;2;16;"2023-01-10";65989560
1427;2;1449;2;16;"2023-01-10";66004720
1428;2;1450;2;16;"2023-01-10";66110348
1429;2;1451;2;16;"2023-01-10";66114652
1430;2;1452;1;16;"2023-01-10";66176324
1431;2;1453;2;16;"2023-01-10";66232213
1432;2;1454;2;16;"2023-01-10";66239866
1433;2;1455;2;16;"2023-01-10";66251869
1434;2;1456;4;16;"2023-01-10";66324851
1435;2;1457;2;16;"2023-01-10";66623256
1436;2;1458;2;8;"2023-01-10";48908273
1437;2;1459;2;8;"2023-01-10";53208039
1438;2;1460;2;8;"2023-01-10";62661156
1439;2;1461;2;8;"2023-01-10";64091714
1440;2;1462;2;8;"2023-01-10";64117873
1441;2;1463;2;8;"2023-01-10";64876010
1442;2;1464;2;8;"2023-01-10";64887798
1443;2;1465;2;8;"2023-01-10";64907625
1444;2;1466;2;8;"2023-01-10";64919621
1445;2;1467;2;8;"2023-01-10";64922645
1446;2;1468;2;8;"2023-01-10";64926602
1447;2;1469;2;8;"2023-01-10";65448787
1448;2;1470;2;8;"2023-01-10";65647662
1449;2;1471;2;8;"2023-01-10";65764562
1450;2;1472;2;8;"2023-01-10";65846064
1451;2;1473;3;8;"2023-01-10";65871500
1452;2;1474;2;8;"2023-01-10";65905037
1453;2;1475;2;8;"2023-01-10";65939453
1454;2;1476;2;8;"2023-01-10";65957608
1455;2;1477;2;8;"2023-01-10";65960211
1456;2;1478;2;8;"2023-01-10";65988796
1457;2;1479;2;8;"2023-01-10";66001110
1458;2;1480;1;8;"2023-01-10";66009279
1459;2;1481;2;8;"2023-01-10";66263455
1460;2;1482;5;8;"2023-01-10";66272123
1461;2;1483;2;8;"2023-01-10";66278083
1462;2;1484;2;8;"2023-01-10";66288695
1463;2;1485;2;8;"2023-01-10";66593924
1464;2;1486;5;8;"2023-01-10";66628532
1465;2;1487;2;21;"2023-01-10";64106726
1466;2;1488;1;21;"2023-01-10";64395423
1467;2;1489;2;21;"2023-01-10";64925836
1468;2;1490;2;21;"2023-01-10";65867660
1469;2;1491;2;21;"2023-01-10";65936870
1470;2;1492;2;21;"2023-01-10";66260875
1471;2;1493;2;21;"2023-01-10";66274915
1472;2;1494;2;21;"2023-01-10";66332645
1473;2;1495;2;21;"2023-01-10";66354166
1474;2;1496;2;3;"2023-01-10";44598437
1475;2;1497;2;3;"2023-01-10";61639528
1476;2;1498;4;3;"2023-01-10";62285313
1477;2;1499;2;3;"2023-01-10";62645387
1478;2;1500;2;3;"2023-01-10";62748302
1479;2;1501;2;3;"2023-01-10";63262755
1480;2;1502;2;3;"2023-01-10";64771064
1481;2;1503;2;3;"2023-01-10";64775680
1482;2;1504;2;3;"2023-01-10";64783780
1483;2;1505;2;3;"2023-01-10";64908783
1484;2;1506;2;3;"2023-01-10";64926416
1485;2;1507;2;3;"2023-01-10";64975662
1486;2;1508;2;3;"2023-01-10";65445457
1487;2;1509;2;3;"2023-01-10";65528026
1488;2;1510;2;3;"2023-01-10";65569448
1489;2;1511;2;3;"2023-01-10";65905554
1490;2;1512;2;3;"2023-01-10";65981543
1491;2;1513;2;3;"2023-01-10";66003399
1492;2;1514;2;3;"2023-01-10";66007204
1493;2;1515;2;3;"2023-01-10";66088390
1494;2;1516;2;3;"2023-01-10";66123708
1495;2;1517;2;3;"2023-01-10";66234398
1496;2;1518;2;3;"2023-01-10";66308182
1497;2;1519;2;3;"2023-01-10";66320432
1498;2;1520;2;3;"2023-01-10";66624043
1499;2;1521;3;1;"2023-01-10";48098114
1500;2;1522;2;1;"2023-01-10";54366424
1501;2;1523;1;1;"2023-01-10";55574004
1502;2;1524;2;1;"2023-01-10";56724042
1503;2;1525;2;1;"2023-01-10";57235215
1504;2;1526;2;1;"2023-01-10";62568271
1505;2;1527;3;1;"2023-01-10";62888823
1506;2;1528;5;1;"2023-01-10";63566489
1507;2;1529;2;1;"2023-01-10";64414187
1508;2;1530;2;1;"2023-01-10";64688761
1509;2;1531;2;1;"2023-01-10";64783119
1510;2;1532;2;1;"2023-01-10";64899426
1511;2;1533;2;1;"2023-01-10";64924480
1512;2;1534;5;1;"2023-01-10";65083841
1513;2;1535;2;1;"2023-01-10";65486611
1514;2;1536;2;1;"2023-01-10";65666643
1515;2;1537;2;1;"2023-01-10";65945375
1516;2;1538;1;1;"2023-01-10";65948738
1517;2;1539;4;1;"2023-01-10";65979426
1518;2;1540;2;1;"2023-01-10";65987816
1519;2;1541;2;1;"2023-01-10";66008053
1520;2;1542;3;1;"2023-01-10";66121583
1521;2;1543;1;1;"2023-01-10";66222479
1522;2;1544;2;1;"2023-01-10";66232103
1523;2;1545;2;1;"2023-01-10";66311898
1524;2;1546;4;1;"2023-01-10";66595048
1525;2;1547;2;1;"2023-01-10";66599515
1526;2;1548;5;1;"2023-01-10";66624470
1527;2;1549;5;1;"2023-01-10";66628503
1528;2;1550;2;1;"2023-01-10";66629563
1529;2;1551;5;1;"2023-01-10";66629826
1530;2;1552;5;1;"2023-01-10";66630915
1531;2;1553;2;1;"2023-01-10";66631529
1532;2;1554;2;1;"2023-01-10";66632115
1533;2;1555;2;1;"2023-01-10";66637772
1534;2;1556;5;1;"2023-01-10";66641311
1535;2;1557;2;1;"2023-01-10";66644244
1536;2;1558;2;2;"2023-01-10";56278409
1537;2;1559;2;2;"2023-01-10";61444177
1538;2;1560;2;2;"2023-01-10";62115399
1539;2;1561;2;2;"2023-01-10";62570802
1540;2;1562;2;2;"2023-01-10";62763808
1541;2;1563;1;2;"2023-01-10";63148489
1542;2;1564;5;2;"2023-01-10";63549014
1543;2;1565;2;2;"2023-01-10";63643743
1544;2;1566;2;2;"2023-01-10";63987431
1545;2;1567;1;2;"2023-01-10";64059605
1546;2;1568;2;2;"2023-01-10";64701219
1547;2;1569;2;2;"2023-01-10";64797441
1548;2;1570;2;2;"2023-01-10";64866872
1549;2;1571;2;2;"2023-01-10";64895675
1550;2;1572;2;2;"2023-01-10";64923785
1551;2;1573;2;2;"2023-01-10";64926002
1552;2;1574;2;2;"2023-01-10";65054766
1553;2;1575;2;2;"2023-01-10";65790706
1554;2;1576;2;2;"2023-01-10";65816587
1555;2;1577;2;2;"2023-01-10";65900447
1556;2;1578;2;2;"2023-01-10";65903264
1557;2;1579;2;2;"2023-01-10";65907955
1558;2;1580;2;2;"2023-01-10";65937107
1559;2;1581;2;2;"2023-01-10";65951911
1560;2;1582;5;2;"2023-01-10";65991163
1561;2;1583;2;2;"2023-01-10";65992618
1562;2;1584;2;2;"2023-01-10";66000937
1563;2;1585;6;2;"2023-01-10";66025576
1564;2;1586;2;2;"2023-01-10";66122839
1565;2;1587;5;2;"2023-01-10";66132955
1566;2;1588;1;2;"2023-01-10";66141389
1567;2;1589;2;2;"2023-01-10";66207761
1568;2;1590;2;2;"2023-01-10";66272496
1569;2;1591;5;2;"2023-01-10";66282469
1570;2;1592;2;2;"2023-01-10";66607521
1571;2;1593;2;2;"2023-01-10";66635801
1572;2;1594;3;20;"2023-01-10";30818503
1573;2;1595;1;20;"2023-01-10";47868059
1574;2;1596;2;20;"2023-01-10";53692818
1575;2;1597;5;20;"2023-01-10";61657473
1576;2;1598;2;20;"2023-01-10";63176283
1577;2;1599;2;20;"2023-01-10";63764949
1578;2;1600;2;20;"2023-01-10";63973290
1579;2;1601;5;20;"2023-01-10";64109076
1580;2;1602;2;20;"2023-01-10";64723617
1581;2;1603;2;20;"2023-01-10";64743711
1582;2;1604;2;20;"2023-01-10";65064586
1583;2;1605;2;20;"2023-01-10";65699808
1584;2;1606;2;20;"2023-01-10";65760999
1585;2;1607;2;20;"2023-01-10";65882627
1586;2;1608;2;20;"2023-01-10";65908054
1587;2;1609;4;20;"2023-01-10";65915207
1588;2;1610;5;20;"2023-01-10";65942708
1589;2;1611;2;20;"2023-01-10";65949253
1590;2;1612;2;20;"2023-01-10";65955839
1591;2;1613;2;20;"2023-01-10";65970735
1592;2;1614;2;20;"2023-01-10";66001926
1593;2;1615;2;20;"2023-01-10";66009247
1594;2;1616;2;20;"2023-01-10";66020601
1595;2;1617;2;20;"2023-01-10";66108322
1596;2;1618;1;20;"2023-01-10";66269979
1597;2;1619;2;20;"2023-01-10";66272232
1598;2;1620;2;20;"2023-01-10";66304238
1599;2;1621;2;20;"2023-01-10";66307641
1600;2;1622;2;20;"2023-01-10";66311490
1601;2;1623;5;4;"2023-01-10";45804887
1602;2;1624;2;4;"2023-01-10";48771768
1603;2;1625;2;4;"2023-01-10";60305088
1604;2;1626;2;4;"2023-01-10";61465062
1605;2;1627;1;4;"2023-01-10";63020412
1606;2;1628;2;4;"2023-01-10";63223462
1607;2;1629;2;4;"2023-01-10";64107501
1608;2;1630;2;4;"2023-01-10";64847940
1609;2;1631;2;4;"2023-01-10";64872869
1610;2;1632;2;4;"2023-01-10";64922388
1611;2;1633;2;4;"2023-01-10";64924392
1612;2;1634;2;4;"2023-01-10";64926909
1613;2;1635;5;4;"2023-01-10";65134412
1614;2;1636;2;4;"2023-01-10";65289522
1615;2;1637;2;4;"2023-01-10";65291965
1616;2;1638;2;4;"2023-01-10";65503136
1617;2;1639;2;4;"2023-01-10";65863622
1618;2;1640;2;4;"2023-01-10";65866889
1619;2;1641;2;4;"2023-01-10";65916578
1620;2;1642;2;4;"2023-01-10";65934525
1621;2;1643;2;4;"2023-01-10";65956860
1622;2;1644;2;4;"2023-01-10";65960505
1623;2;1645;5;4;"2023-01-10";65971558
1624;2;1646;2;4;"2023-01-10";65971977
1625;2;1647;2;4;"2023-01-10";65983852
1626;2;1648;2;4;"2023-01-10";65991107
1627;2;1649;2;4;"2023-01-10";65993088
1628;2;1650;2;4;"2023-01-10";66059519
1629;2;1651;2;4;"2023-01-10";66110529
1630;2;1652;2;4;"2023-01-10";66229954
1631;2;1653;2;4;"2023-01-10";66252916
1632;2;1654;2;4;"2023-01-10";66258261
1633;2;1655;2;4;"2023-01-10";66258505
1634;2;1656;2;4;"2023-01-10";66293154
1635;2;1657;2;4;"2023-01-10";66333301
1636;3;1659;2;10;"2023-01-11";66651750
1637;3;1660;2;10;"2023-01-11";66650475
1638;3;1661;4;10;"2023-01-11";66650076
1639;3;1662;2;10;"2023-01-11";66650286
1640;3;1663;6;10;"2023-01-11";66650243
1641;3;1664;1;10;"2023-01-11";66650868
1642;3;1665;3;10;"2023-01-11";66649907
1643;3;1666;2;10;"2023-01-11";66650521
1644;1;1667;2;16;"2023-01-11";64926038
1645;1;1668;3;16;"2023-01-11";64949910
1646;1;1669;2;16;"2023-01-11";65710943
1647;1;1670;2;16;"2023-01-11";65772738
1648;1;1671;1;16;"2023-01-11";65938032
1649;1;1672;2;16;"2023-01-11";66003728
1650;1;1673;5;16;"2023-01-11";66158711
1651;1;1674;2;16;"2023-01-11";66312601
1652;1;1675;1;16;"2023-01-11";66331227
1653;1;1676;2;16;"2023-01-11";66337009
1654;1;1677;2;16;"2023-01-11";66417149
1655;1;1678;3;8;"2023-01-11";47525430
1656;1;1679;2;8;"2023-01-11";60662296
1657;1;1680;1;8;"2023-01-11";64574946
1658;1;1681;3;8;"2023-01-11";64875066
1659;1;1682;2;8;"2023-01-11";65865878
1660;1;1683;2;8;"2023-01-11";65924633
1661;1;1684;2;8;"2023-01-11";65978914
1662;1;1685;2;8;"2023-01-11";66004471
1663;1;1686;2;8;"2023-01-11";66037728
1664;1;1687;1;21;"2023-01-11";65971440
1665;1;1688;2;21;"2023-01-11";65971689
1666;1;1689;5;21;"2023-01-11";65991666
1667;1;1690;2;21;"2023-01-11";66000307
1668;1;1691;2;21;"2023-01-11";66231686
1669;1;1692;2;21;"2023-01-11";66265843
1670;1;1693;2;21;"2023-01-11";66344982
1671;1;1694;2;3;"2023-01-11";60937017
1672;1;1695;2;3;"2023-01-11";61594862
1673;1;1696;2;3;"2023-01-11";64385808
1674;1;1697;2;3;"2023-01-11";64475518
1675;1;1698;2;3;"2023-01-11";64604449
1676;1;1699;2;3;"2023-01-11";64781796
1677;1;1700;2;3;"2023-01-11";64804633
1678;1;1658;3;3;"2023-01-11";64869203
1679;1;1702;3;3;"2023-01-11";64876964
1680;1;1703;2;3;"2023-01-11";64890654
1681;1;1704;3;3;"2023-01-11";64894188
1682;1;1705;2;3;"2023-01-11";64927367
1683;1;1706;3;3;"2023-01-11";64930550
1684;1;1707;2;3;"2023-01-11";64936947
1685;1;1708;1;3;"2023-01-11";65827637
1686;1;1709;2;3;"2023-01-11";65961244
1687;1;1710;2;3;"2023-01-11";65964936
1688;1;1711;2;3;"2023-01-11";66038523
1689;1;1712;5;3;"2023-01-11";66053755
1690;1;1713;1;3;"2023-01-11";66248719
1691;1;1714;1;3;"2023-01-11";66272877
1692;1;1715;1;1;"2023-01-11";61326283
1693;1;1716;2;1;"2023-01-11";63056037
1694;1;1717;3;1;"2023-01-11";64955347
1695;1;1718;3;1;"2023-01-11";65900457
1696;1;1719;2;1;"2023-01-11";65936243
1697;1;1720;2;1;"2023-01-11";65970040
1698;1;1721;5;1;"2023-01-11";65979988
1699;1;1722;1;1;"2023-01-11";66037746
1700;1;1723;2;1;"2023-01-11";66040652
1701;1;1724;5;1;"2023-01-11";66079287
1702;1;1725;2;1;"2023-01-11";66270548
1703;1;1726;2;1;"2023-01-11";66311635
1704;1;1727;2;1;"2023-01-11";66318903
1705;1;1728;2;1;"2023-01-11";66325124
1706;1;1729;1;1;"2023-01-11";66420898
1707;1;1730;5;1;"2023-01-11";66608317
1708;1;1731;5;1;"2023-01-11";66612600
1709;1;1732;2;1;"2023-01-11";66647449
1710;1;1733;2;2;"2023-01-11";62687418
1711;1;1734;2;2;"2023-01-11";64822694
1712;1;1735;1;2;"2023-01-11";65482669
1713;1;1736;5;2;"2023-01-11";65859825
1714;1;1737;2;2;"2023-01-11";65913417
1715;1;1738;2;2;"2023-01-11";66023198
1716;1;1739;2;2;"2023-01-11";66027773
1717;1;1740;2;2;"2023-01-11";66085233
1718;1;1741;2;2;"2023-01-11";66255539
1719;1;1742;2;2;"2023-01-11";66330546
1720;1;1743;2;2;"2023-01-11";66343968
1721;1;1744;2;20;"2023-01-11";51080925
1722;1;1745;2;20;"2023-01-11";64925823
1723;1;1746;2;20;"2023-01-11";65482089
1724;1;1747;2;20;"2023-01-11";65753362
1725;1;1748;2;20;"2023-01-11";65938852
1726;1;1749;3;20;"2023-01-11";66004360
1727;1;1750;2;20;"2023-01-11";66085224
1728;1;1751;2;20;"2023-01-11";66301405
1729;1;1752;2;20;"2023-01-11";66623947
1730;1;1753;1;4;"2023-01-11";62841769
1731;1;1754;2;4;"2023-01-11";63281420
1732;1;1755;5;4;"2023-01-11";63338138
1733;1;1756;9;4;"2023-01-11";63496042
1734;1;1757;2;4;"2023-01-11";64811415
1735;1;1758;2;4;"2023-01-11";64836848
1736;1;1759;1;4;"2023-01-11";64841314
1737;1;1760;2;4;"2023-01-11";64877205
1738;1;1761;1;4;"2023-01-11";64939580
1739;1;1762;2;4;"2023-01-11";64970131
1740;1;1763;2;4;"2023-01-11";65132564
1741;1;1764;3;4;"2023-01-11";65403723
1742;1;1765;1;4;"2023-01-11";65719710
1743;1;1766;1;4;"2023-01-11";65862783
1744;1;1767;5;4;"2023-01-11";65959515
1745;1;1768;2;4;"2023-01-11";65960269
1746;1;1769;2;4;"2023-01-11";66039785
1747;1;1770;3;4;"2023-01-11";66054968
1748;1;1771;2;4;"2023-01-11";66244438
1749;1;1772;5;4;"2023-01-11";66268799
1750;1;1773;2;4;"2023-01-11";66272582
1751;1;1774;2;4;"2023-01-11";66272716
1752;1;1775;1;4;"2023-01-11";66274321
1753;1;1776;2;4;"2023-01-11";66341019
1754;1;1777;2;4;"2023-01-11";66348181
1755;2;1780;2;16;"2023-01-11";54363794
1756;2;1781;2;16;"2023-01-11";56547396
1757;2;1782;2;16;"2023-01-11";60033449
1758;2;1783;2;16;"2023-01-11";62441850
1759;2;1784;2;16;"2023-01-11";62872006
1760;2;1785;2;16;"2023-01-11";63914547
1761;2;1786;2;16;"2023-01-11";64877229
1762;2;1787;2;16;"2023-01-11";64955185
1763;2;1788;2;16;"2023-01-11";64963132
1764;2;1789;2;16;"2023-01-11";65409996
1765;2;1790;2;16;"2023-01-11";65918636
1766;2;1791;2;16;"2023-01-11";65939262
1767;2;1792;2;16;"2023-01-11";65954254
1768;2;1793;2;16;"2023-01-11";65973657
1769;2;1794;2;16;"2023-01-11";65974021
1770;2;1795;3;16;"2023-01-11";66019599
1771;2;1796;2;16;"2023-01-11";66212557
1772;2;1797;2;16;"2023-01-11";66242838
1773;2;1798;2;16;"2023-01-11";66267540
1774;2;1799;2;16;"2023-01-11";66294390
1775;2;1800;2;16;"2023-01-11";66336754
1776;2;1801;2;16;"2023-01-11";66659815
1777;2;1802;2;8;"2023-01-11";56608939
1778;2;1803;2;8;"2023-01-11";57052033
1779;2;1804;2;8;"2023-01-11";63726728
1780;2;1805;2;8;"2023-01-11";64030394
1781;2;1806;2;8;"2023-01-11";64575931
1782;2;1807;2;8;"2023-01-11";64902663
1783;2;1808;2;8;"2023-01-11";64927296
1784;2;1809;5;8;"2023-01-11";64937919
1785;2;1810;2;8;"2023-01-11";64947176
1786;2;1811;2;8;"2023-01-11";64953995
1787;2;1812;2;8;"2023-01-11";64975643
1788;2;1813;2;8;"2023-01-11";65541713
1789;2;1814;2;8;"2023-01-11";65824040
1790;2;1815;3;8;"2023-01-11";65836355
1791;2;1816;5;8;"2023-01-11";65898254
1792;2;1817;5;8;"2023-01-11";65991284
1793;2;1818;5;8;"2023-01-11";66000841
1794;2;1819;2;8;"2023-01-11";66010301
1795;2;1820;2;8;"2023-01-11";66016506
1796;2;1821;3;8;"2023-01-11";66025950
1797;2;1822;2;8;"2023-01-11";66036271
1798;2;1823;3;8;"2023-01-11";66036398
1799;2;1824;2;8;"2023-01-11";66037367
1800;2;1825;2;8;"2023-01-11";66062504
1801;2;1826;2;8;"2023-01-11";66234309
1802;2;1827;2;8;"2023-01-11";66272760
1803;2;1828;2;8;"2023-01-11";66280016
1804;2;1829;2;8;"2023-01-11";66309177
1805;2;1830;2;8;"2023-01-11";66311338
1806;2;1831;2;8;"2023-01-11";66311591
1807;2;1832;2;8;"2023-01-11";66341432
1808;2;1833;2;8;"2023-01-11";66344889
1809;2;1834;2;8;"2023-01-11";66657060
1810;2;1835;2;21;"2023-01-11";61471565
1811;2;1836;2;21;"2023-01-11";62565532
1812;2;1837;2;21;"2023-01-11";64764169
1813;2;1838;1;21;"2023-01-11";65949897
1814;2;1839;2;21;"2023-01-11";65987741
1815;2;1840;2;21;"2023-01-11";66004515
1816;2;1841;2;21;"2023-01-11";66021817
1817;2;1842;2;21;"2023-01-11";66272206
1818;2;1843;2;21;"2023-01-11";66295428
1819;2;1844;5;21;"2023-01-11";66330141
1820;2;1845;2;21;"2023-01-11";66343971
1821;2;1846;2;21;"2023-01-11";66347793
1822;2;1847;2;21;"2023-01-11";66505767
1823;2;1848;5;21;"2023-01-11";66610850
1824;2;1849;5;3;"2023-01-11";57035731
1825;2;1850;2;3;"2023-01-11";64507454
1826;2;1851;1;3;"2023-01-11";64685637
1827;2;1852;2;3;"2023-01-11";64780414
1828;2;1853;2;3;"2023-01-11";64827377
1829;2;1854;2;3;"2023-01-11";64830407
1830;2;1855;2;3;"2023-01-11";64922725
1831;2;1856;2;3;"2023-01-11";64925665
1832;2;1857;2;3;"2023-01-11";65352520
1833;2;1858;2;3;"2023-01-11";65787194
1834;2;1859;2;3;"2023-01-11";65829321
1835;2;1860;1;3;"2023-01-11";65863068
1836;2;1861;2;3;"2023-01-11";65864023
1837;2;1862;2;3;"2023-01-11";65909065
1838;2;1863;2;3;"2023-01-11";65938894
1839;2;1864;2;3;"2023-01-11";65972456
1840;2;1865;2;3;"2023-01-11";65996819
1841;2;1866;2;3;"2023-01-11";66001581
1842;2;1867;2;3;"2023-01-11";66021925
1843;2;1868;6;3;"2023-01-11";66192773
1844;2;1869;2;3;"2023-01-11";66230205
1845;2;1870;5;3;"2023-01-11";66277196
1846;2;1871;2;3;"2023-01-11";66290587
1847;2;1872;5;3;"2023-01-11";66310882
1848;2;1873;2;3;"2023-01-11";66310895
1849;2;1874;2;3;"2023-01-11";66311470
1850;2;1875;3;3;"2023-01-11";66328328
1851;2;1876;2;3;"2023-01-11";66329043
1852;2;1877;2;3;"2023-01-11";66333638
1853;2;1878;2;3;"2023-01-11";66593414
1854;2;1879;5;1;"2023-01-11";59370353
1855;2;1880;5;1;"2023-01-11";60619772
1856;2;1881;2;1;"2023-01-11";61542434
1857;2;1882;2;1;"2023-01-11";61778784
1858;2;1883;2;1;"2023-01-11";62834474
1859;2;1884;3;1;"2023-01-11";63068777
1860;2;1885;2;1;"2023-01-11";63988373
1861;2;1886;2;1;"2023-01-11";64782450
1862;2;1887;2;1;"2023-01-11";64875615
1863;2;1888;3;1;"2023-01-11";64889776
1864;2;1889;2;1;"2023-01-11";64927226
1865;2;1890;2;1;"2023-01-11";65542218
1866;2;1891;3;1;"2023-01-11";65719811
1867;2;1892;5;1;"2023-01-11";65784650
1868;2;1893;2;1;"2023-01-11";65829467
1869;2;1894;5;1;"2023-01-11";65840904
1870;2;1895;2;1;"2023-01-11";65920453
1871;2;1896;2;1;"2023-01-11";65948888
1872;2;1897;3;1;"2023-01-11";65970136
1873;2;1898;2;1;"2023-01-11";65973053
1874;2;1899;2;1;"2023-01-11";65993793
1875;2;1900;2;1;"2023-01-11";66037758
1876;2;1901;2;1;"2023-01-11";66192342
1877;2;1902;3;1;"2023-01-11";66233380
1878;2;1903;5;1;"2023-01-11";66295552
1879;2;1904;2;1;"2023-01-11";66300189
1880;2;1905;2;1;"2023-01-11";66301684
1881;2;1906;2;1;"2023-01-11";66308199
1882;2;1907;3;1;"2023-01-11";66323591
1883;2;1908;2;1;"2023-01-11";66324313
1884;2;1909;2;1;"2023-01-11";66335706
1885;2;1910;2;1;"2023-01-11";66342462
1886;2;1911;5;1;"2023-01-11";66574407
1887;2;1912;2;1;"2023-01-11";66599791
1888;2;1913;1;1;"2023-01-11";66618710
1889;2;1914;2;1;"2023-01-11";66624496
1890;2;1915;5;1;"2023-01-11";66625747
1891;2;1916;2;1;"2023-01-11";66635138
